sexe,prenom_usuel,xxxx-xxxx,1891-1900,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2020,total
1,Abdassamad,23,0,0,0,0,0,0,0,0,0,3,0,0,0,26
1,Abde,38,0,0,0,0,0,0,3,10,40,41,4,23,24,183
1,Abdel,2,0,0,0,0,0,27,429,763,788,866,525,589,506,4495
1,Abdel-Akim,45,0,0,0,0,0,0,0,8,11,3,12,0,3,82
1,Abdel-Ali,35,0,0,0,0,0,0,0,3,14,11,24,14,3,104
1,Abdel-Aziz,30,0,0,0,0,0,0,8,19,25,49,33,55,13,232
1,Abdel-Djalil,20,0,0,0,0,0,0,0,0,0,0,0,15,11,46
1,Abdel-Ghani,32,0,0,0,0,0,0,0,0,0,3,11,7,0,53
1,Abdel-Hadi,36,0,0,0,0,0,0,0,0,0,0,3,0,0,39
1,Abdel-Hafid,50,0,0,0,0,0,0,0,11,11,8,10,12,3,105
1,Abdel-Hak,29,0,0,0,0,0,0,0,0,0,0,0,0,0,29
1,Abdel-Hakim,10,0,0,0,0,0,0,7,36,45,74,119,99,42,432
1,Abdel-Halim,35,0,0,0,0,0,0,0,9,22,43,26,21,15,171
1,Abdel-Hamid,39,0,0,0,0,0,0,8,26,16,28,31,52,10,210
1,Abdel-Ilah,32,0,0,0,0,0,0,0,0,3,27,13,9,0,84
1,Abdel-Illah,43,0,0,0,0,0,0,0,0,0,14,3,7,6,73
1,Abdel-Jalil,19,0,0,0,0,0,0,0,0,0,3,3,40,40,105
1,Abdel-Kader,16,0,0,0,0,0,3,54,53,70,43,62,101,38,440
1,Abdel-Karim,11,0,0,0,0,0,0,3,15,43,73,97,123,86,451
1,Abdel-Krim,47,0,0,0,0,0,0,29,31,15,4,3,0,0,129
1,Abdel-Latif,37,0,0,0,0,0,0,0,0,0,3,0,3,0,43
1,Abdel-Madjid,54,0,0,0,0,0,0,0,0,0,6,8,18,3,89
1,Abdel-Magid,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1,Abdel-Majid,34,0,0,0,0,0,0,0,3,0,18,20,23,19,117
1,Abdel-Malek,40,0,0,0,0,0,0,3,5,4,6,33,82,28,201
1,Abdel-Malik,20,0,0,0,0,0,0,0,6,24,51,76,149,112,438
1,Abdel-Moumen,21,0,0,0,0,0,0,0,0,0,3,0,0,0,24
1,Abdel-Nacer,36,0,0,0,0,0,0,0,0,0,0,0,0,0,36
1,Abdel-Nasser,35,0,0,0,0,0,0,16,11,4,6,4,6,0,82
1,Abdel-Nour,30,0,0,0,0,0,0,0,0,0,0,7,26,13,76
1,Abdel-Rahim,22,0,0,0,0,0,0,0,0,0,3,9,27,28,89
1,Abdel-Rahman,17,0,0,0,0,0,0,0,0,0,3,9,55,64,148
1,Abdel-Rahmane,16,0,0,0,0,0,0,0,0,0,0,7,35,25,83
1,Abdel-Rahmen,12,0,0,0,0,0,0,0,0,0,0,0,10,10,32
1,Abdel-Rani,43,0,0,0,0,0,0,0,0,0,3,0,3,0,49
1,Abdel-Raouf,31,0,0,0,0,0,0,0,0,0,0,0,11,3,45
1,Abdel-Salem,33,0,0,0,0,0,0,0,0,0,0,0,0,0,33
1,Abdel-Samad,25,0,0,0,0,0,0,0,0,0,3,18,28,7,81
1,Abdel-Wahab,42,0,0,0,0,0,0,0,6,3,0,0,3,0,54
1,Abdel-Waheb,19,0,0,0,0,0,0,0,0,0,3,0,6,0,28
1,Abdel-Wahid,24,0,0,0,0,0,0,0,0,0,0,3,10,0,37
1,Abdel-Wakil,14,0,0,0,0,0,0,0,0,0,0,0,3,3,20
1,Abdela,37,0,0,0,0,0,0,10,14,12,0,0,0,0,73
1,Abdelaali,21,0,0,0,0,0,0,0,0,9,6,0,0,0,36
1,Abdeladim,18,0,0,0,0,0,0,0,0,0,3,0,3,0,24
1,Abdelafid,25,0,0,0,0,0,0,0,9,0,0,0,0,0,34
1,Abdelah,38,0,0,0,0,0,0,4,38,33,35,18,39,16,221
1,Abdelakim,33,0,0,0,0,0,0,0,36,43,8,0,0,0,120
1,Abdelali,14,0,0,0,0,0,0,0,50,111,127,59,64,43,468
1,Abdelalim,26,0,0,0,0,0,0,0,0,0,0,0,0,0,26
1,Abdelamid,26,0,0,0,0,0,0,0,0,0,0,0,0,0,26
1,Abdelatif,21,0,0,0,0,0,0,10,52,122,150,50,39,19,463
1,Abdelaziz,5,0,0,0,0,0,3,103,449,611,469,242,217,133,2232
1,Abdelazize,28,0,0,0,0,0,0,7,29,38,11,3,4,0,120
1,Abdelazziz,30,0,0,0,0,0,0,0,3,12,0,0,0,0,45
1,Abdelbaki,51,0,0,0,0,0,0,0,7,7,6,3,0,0,74
1,Abdelbaset,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1,Abdelbasset,45,0,0,0,0,0,0,0,0,7,6,3,14,24,99
1,Abdeldjalil,27,0,0,0,0,0,0,0,3,0,0,6,46,50,132
1,Abdeldjallil,15,0,0,0,0,0,0,0,0,0,0,0,0,8,23
1,Abdelfatah,49,0,0,0,0,0,0,0,8,30,29,0,0,0,116
1,Abdelfattah,42,0,0,0,0,0,0,0,0,11,8,0,4,0,65
1,Abdelfetah,25,0,0,0,0,0,0,0,3,10,0,0,0,0,38
1,Abdelfettah,22,0,0,0,0,0,0,0,0,3,0,0,0,0,25
1,Abdelghafour,23,0,0,0,0,0,0,0,0,6,7,3,0,0,39
1,Abdelghani,10,0,0,0,0,0,0,4,31,151,170,65,58,49,538
1,Abdelha,31,0,0,0,0,0,0,7,0,0,0,0,0,0,38
1,Abdelhadi,19,0,0,0,0,0,0,0,8,91,115,47,43,47,370
1,Abdelhafed,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,Abdelhafid,7,0,0,0,0,0,0,30,234,193,129,79,55,39,766
1,Abdelhafide,23,0,0,0,0,0,0,0,7,0,0,0,0,0,30
1,Abdelhak,9,0,0,0,0,0,0,10,112,248,292,102,79,58,910
1,Abdelhake,29,0,0,0,0,0,0,0,0,0,10,0,0,0,39
1,Abdelhakim,2,0,0,0,0,0,0,33,236,306,314,248,233,125,1497
1,Abdelhakime,33,0,0,0,0,0,0,3,7,0,0,0,0,0,43
1,Abdelhali,31,0,0,0,0,0,0,0,4,10,0,0,0,0,45
1,Abdelhalim,10,0,0,0,0,0,0,4,59,221,176,60,57,33,620
1,Abdelhalime,27,0,0,0,0,0,0,0,3,3,7,0,0,0,40
1,Abdelhamed,30,0,0,0,0,0,0,0,24,0,0,0,0,0,54
1,Abdelhamid,4,0,0,0,0,0,0,73,261,198,206,119,130,95,1086
1,Abdelhamide,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1,Abdelhaq,23,0,0,0,0,0,0,0,0,0,0,0,3,0,26
1,Abdelhatif,23,0,0,0,0,0,0,0,8,3,7,0,0,0,41
1,Abdelhay,29,0,0,0,0,0,0,0,0,0,0,0,0,0,29
1,Abdelhaziz,28,0,0,0,0,0,0,0,30,34,0,0,0,0,92
1,Abdelhedi,16,0,0,0,0,0,0,0,0,0,0,0,4,4,24
1,Abdelhouab,29,0,0,0,0,0,0,0,10,0,0,0,0,0,39
1,Abdelilah,18,0,0,0,0,0,0,0,0,76,117,57,59,44,371
1,Abdelillah,34,0,0,0,0,0,0,0,0,16,40,13,30,22,155
1,Abdeljabar,29,0,0,0,0,0,0,0,0,0,0,0,0,0,29
1,Abdeljalil,15,0,0,0,0,0,0,0,16,58,87,49,122,128,475
1,Abdeljallil,21,0,0,0,0,0,0,0,0,0,0,0,3,0,24
1,Abdeljawad,18,0,0,0,0,0,0,0,0,0,0,0,0,3,21
1,Abdelkabir,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1,Abdelkader,0,0,0,0,0,0,38,581,2322,2825,1857,911,928,508,9970
1,Abdelkamel,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1,Abdelkarim,6,0,0,0,0,0,0,4,95,242,395,301,234,206,1483
1,Abdelkarime,31,0,0,0,0,0,0,0,0,3,0,0,0,0,34
1,Abdelkebir,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24
1,Abdelkerim,27,0,0,0,0,0,0,0,0,0,0,0,0,0,27
1,Abdelkhader,28,0,0,0,0,0,0,0,5,7,6,3,0,0,49
1,Abdelkhalek,45,0,0,0,0,0,0,0,0,0,12,3,0,3,63
1,Abdelkrim,7,0,0,0,0,0,4,234,817,672,401,138,92,42,2407
1,Abdelkrime,42,0,0,0,0,0,0,0,21,18,0,0,0,0,81
1,Abdella,30,0,0,0,0,0,0,19,29,14,4,0,0,0,96
1,Abdellah,7,0,0,0,0,0,7,49,163,408,525,371,556,565,2651
1,Abdellali,35,0,0,0,0,0,0,0,0,14,5,0,0,0,54
1,Abdellatif,19,0,0,0,0,0,0,0,58,159,217,80,34,41,608
1,Abdellaziz,35,0,0,0,0,0,0,3,32,61,14,3,0,0,148
1,Abdelmadjid,25,0,0,0,0,0,0,19,75,65,56,19,34,54,347
1,Abdelmagid,42,0,0,0,0,0,0,0,36,13,0,0,0,0,91
1,Abdelmagide,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1,Abdelmajid,8,0,0,0,0,0,0,16,122,190,182,116,105,71,810
1,Abdelmajide,19,0,0,0,0,0,0,0,5,0,0,0,0,0,24
1,Abdelmalek,4,0,0,0,0,0,3,33,153,163,138,99,146,107,846
1,Abdelmalik,4,0,0,0,0,0,0,19,112,118,125,115,220,192,905
1,Abdelmatine,15,0,0,0,0,0,0,0,0,0,0,0,0,6,21
1,Abdelmoujib,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1,Abdelmoula,32,0,0,0,0,0,0,0,0,7,0,0,0,0,39
1,Abdelmoumen,47,0,0,0,0,0,0,0,0,10,7,10,8,14,96
1,Abdelmoumene,36,0,0,0,0,0,0,0,4,0,0,0,0,0,40
1,Abdelmounaim,33,0,0,0,0,0,0,0,0,0,6,3,3,3,48
1,Abdelnacer,42,0,0,0,0,0,0,4,14,15,4,4,6,0,89
1,Abdelnasser,43,0,0,0,0,0,0,22,31,35,21,4,0,0,156
1,Abdelnor,42,0,0,0,0,0,0,0,9,16,6,3,0,0,76
1,Abdelnour,29,0,0,0,0,0,0,0,6,16,18,41,87,50,247
1,Abdeloihab,28,0,0,0,0,0,0,0,3,0,0,0,0,0,31
1,Abdelouab,21,0,0,0,0,0,0,0,20,3,0,0,0,0,44
1,Abdelouahab,26,0,0,0,0,0,0,10,66,71,25,19,7,0,224
1,Abdelouahad,20,0,0,0,0,0,0,0,0,3,4,0,0,0,27
1,Abdelouaheb,45,0,0,0,0,0,0,0,0,3,0,0,0,0,48
1,Abdelouahed,34,0,0,0,0,0,0,0,3,20,31,10,0,0,98
1,Abdelouahid,30,0,0,0,0,0,0,0,0,3,19,0,0,0,52
1,Abdelouhab,31,0,0,0,0,0,0,0,25,26,16,0,0,0,98
1,Abdelrahim,17,0,0,0,0,0,0,0,3,21,40,44,98,93,316
1,Abdelrahman,20,0,0,0,0,0,0,0,6,4,16,52,155,180,433
1,Abdelrahmane,28,0,0,0,0,0,0,0,0,19,13,36,169,108,373
1,Abdelrahmen,20,0,0,0,0,0,0,0,0,0,0,3,29,27,79
1,Abdelrahmene,19,0,0,0,0,0,0,0,0,0,0,0,0,3,22
1,Abdelrahni,19,0,0,0,0,0,0,0,3,0,0,0,0,0,22
1,Abdelraman,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1,Abdelramane,35,0,0,0,0,0,0,0,3,0,0,0,0,0,38
1,Abdelrani,32,0,0,0,0,0,0,3,48,72,73,17,38,14,297
1,Abdelraouf,28,0,0,0,0,0,0,0,0,0,0,3,34,25,90
1,Abdelrazak,54,0,0,0,0,0,0,0,3,10,14,3,6,6,96
1,Abdelrazek,32,0,0,0,0,0,0,0,0,0,3,0,5,0,40
1,Abdelrezak,38,0,0,0,0,0,0,0,0,8,3,0,10,0,59
1,Abdelrhamane,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1,Abdelrhani,33,0,0,0,0,0,0,0,0,6,3,0,0,0,42
1,Abdelsalam,34,0,0,0,0,0,0,0,0,0,0,0,0,3,37
1,Abdelsalem,45,0,0,0,0,0,0,0,0,9,0,5,6,3,68
1,Abdelsamad,29,0,0,0,0,0,0,0,0,4,24,27,35,17,136
1,Abdelslam,19,0,0,0,0,0,0,0,0,0,3,0,0,0,22
1,Abdelssamad,24,0,0,0,0,0,0,0,0,0,0,0,6,0,30
1,Abdeltif,13,0,0,0,0,0,0,0,12,51,41,3,0,0,120
1,Abdelwadoud,19,0,0,0,0,0,0,0,0,0,0,0,10,18,47
1,Abdelwahab,23,0,0,0,0,0,0,9,36,83,42,19,40,47,299
1,Abdelwahad,24,0,0,0,0,0,0,0,0,0,4,3,0,0,31
1,Abdelwaheb,45,0,0,0,0,0,0,0,0,11,4,0,8,7,75
1,Abdelwahed,38,0,0,0,0,0,0,0,0,0,14,0,3,0,55
1,Abdelwahid,35,0,0,0,0,0,0,0,0,4,23,25,20,7,114
1,Abdelwakil,19,0,0,0,0,0,0,0,0,0,0,0,25,12,56
1,Abdenabi,23,0,0,0,0,0,0,0,0,10,3,0,0,0,36
1,Abdenacer,25,0,0,0,0,0,0,0,0,7,0,0,0,0,32
1,Abdenasser,36,0,0,0,0,0,0,3,10,13,13,3,0,0,78
1,Abdenbi,28,0,0,0,0,0,0,3,12,44,44,0,0,0,131
1,Abdennasser,22,0,0,0,0,0,0,0,0,0,3,0,0,0,25
1,Abdennour,26,0,0,0,0,0,0,0,18,7,28,27,63,44,213
1,Abdenor,39,0,0,0,0,0,0,3,28,33,9,0,0,0,112
1,Abdenour,18,0,0,0,0,0,0,3,47,74,74,36,76,98,426
1,Abder,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1,Abderahim,23,0,0,0,0,0,0,0,23,58,91,39,43,47,324
1,Abderahime,28,0,0,0,0,0,0,0,0,7,3,0,0,0,38
1,Abderahman,31,0,0,0,0,0,0,4,6,36,39,36,106,216,474
1,Abderahmane,12,0,0,0,0,0,0,16,70,64,79,65,192,194,692
1,Abderahmen,31,0,0,0,0,0,0,0,0,0,0,0,13,31,75
1,Abderahmene,22,0,0,0,0,0,0,0,0,0,0,0,8,5,35
1,Abderaman,35,0,0,0,0,0,0,0,3,0,0,0,3,0,41
1,Abderamane,42,0,0,0,0,0,0,0,0,6,0,0,0,9,57
1,Abderaouf,30,0,0,0,0,0,0,0,0,0,3,0,7,0,40
1,Abderazak,46,0,0,0,0,0,0,0,20,46,17,0,0,0,129
1,Abderemane,21,0,0,0,0,0,0,0,0,0,0,7,7,0,35
1,Abderezak,36,0,0,0,0,0,0,0,0,15,6,0,0,0,57
1,Abderhaman,33,0,0,0,0,0,0,0,0,3,0,0,0,0,36
1,Abderhamane,41,0,0,0,0,0,0,0,26,25,0,6,14,7,119
1,Abderrahim,7,0,0,0,0,0,0,0,36,120,217,118,106,123,727
1,Abderrahime,34,0,0,0,0,0,0,0,0,3,6,0,0,3,46
1,Abderrahman,23,0,0,0,0,0,0,7,11,44,80,55,152,360,732
1,Abderrahmane,3,0,0,0,0,0,0,50,172,181,196,201,392,535,1730
1,Abderrahmen,24,0,0,0,0,0,0,0,0,0,0,0,32,44,100
1,Abderrahmene,19,0,0,0,0,0,0,0,0,0,0,0,4,6,29
1,Abderramane,27,0,0,0,0,0,0,0,4,0,0,0,0,0,31
1,Abderraouf,38,0,0,0,0,0,0,0,0,3,0,3,4,12,60
1,Abderrazak,34,0,0,0,0,0,0,3,32,64,65,14,9,16,237
1,Abderrezak,50,0,0,0,0,0,0,0,3,0,11,0,0,0,64
1,Abderrhamane,38,0,0,0,0,0,0,0,17,3,0,0,0,3,61
1,Abderzak,25,0,0,0,0,0,0,0,0,6,3,0,0,0,34
1,Abdesalam,20,0,0,0,0,0,0,0,0,0,3,0,0,0,23
1,Abdesalem,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28
1,Abdesamad,41,0,0,0,0,0,0,0,0,8,24,3,6,0,82
1,Abdeslam,24,0,0,0,0,0,0,3,25,129,91,25,32,15,344
1,Abdeslame,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1,Abdeslem,31,0,0,0,0,0,0,0,19,41,34,7,3,4,139
1,Abdessalam,35,0,0,0,0,0,0,0,0,4,13,7,21,23,103
1,Abdessalem,46,0,0,0,0,0,0,0,0,11,24,12,17,9,119
1,Abdessamad,6,0,0,0,0,0,0,0,0,80,230,188,156,96,756
1,Abdessamade,23,0,0,0,0,0,0,0,0,3,17,11,3,0,57
1,Abdessamed,30,0,0,0,0,0,0,0,0,3,12,6,0,0,51
1,Abdessatar,20,0,0,0,0,0,0,0,0,3,0,0,0,0,23
1,Abdesselam,37,0,0,0,0,0,0,0,13,8,6,7,0,3,74
1,Abdesselem,37,0,0,0,0,0,0,0,15,20,4,0,0,0,76
1,Abdesslam,33,0,0,0,0,0,0,0,11,25,11,4,0,6,90
1,Abdesslem,30,0,0,0,0,0,0,0,0,7,0,0,0,3,40
1,Abdi,45,0,0,0,0,0,0,0,0,0,4,0,0,0,49
1,Abdias,28,0,0,0,0,0,0,0,0,0,0,0,11,13,52
1,Abdil,23,0,0,0,0,0,0,0,0,3,0,6,8,0,40
1,Abdillah,30,0,0,0,0,0,0,0,0,0,10,10,18,15,83
1,Abdirahman,12,0,0,0,0,0,0,0,0,0,0,0,0,8,20
1,Abdlaziz,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1,Abdnour,29,0,0,0,0,0,0,0,0,0,0,0,0,6,35
1,Abdo,20,0,0,0,0,0,0,0,0,0,0,3,0,0,23
1,Abdollah,18,0,0,0,0,0,0,0,0,0,0,0,5,23,46
1,Abdon,22,4,139,135,169,114,90,54,38,3,0,0,0,0,768
1,Abdool,21,0,0,0,0,0,0,0,0,0,3,3,0,0,27
1,Abdou,7,0,0,0,0,0,0,19,48,93,176,157,250,230,980
1,Abdou-Aziz,21,0,0,0,0,0,0,0,0,0,0,0,3,6,30
1,Abdou-Karim,27,0,0,0,0,0,0,0,0,0,0,0,9,6,42
1,Abdou-Rahman,16,0,0,0,0,0,0,0,0,0,0,0,0,13,29
1,Abdou-Rahmane,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1,Abdouallah,24,0,0,0,0,0,0,0,0,0,0,3,0,8,35
1,Abdoukarim,25,0,0,0,0,0,0,0,0,0,0,0,0,3,28
1,Abdoul,30,0,0,0,6,18,25,37,37,79,203,215,276,417,1343
1,Abdoul-Aziz,19,0,0,0,0,0,0,0,0,0,9,15,36,87,166
1,Abdoul-Hakim,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1,Abdoul-Kader,24,0,0,0,0,0,0,0,0,0,0,0,7,6,37
1,Abdoul-Karim,25,0,0,0,0,0,0,0,0,0,7,17,48,77,174
1,Abdoul-Malik,8,0,0,0,0,0,0,0,0,0,0,0,14,42,64
1,Abdoul-Rahman,16,0,0,0,0,0,0,0,0,0,0,0,0,4,20
1,Abdoul-Wahab,17,0,0,0,0,0,0,0,0,0,0,0,0,7,24
1,Abdoula,39,0,0,0,0,0,0,0,0,4,3,0,0,9,55
1,Abdoulah,41,0,0,0,0,0,0,0,0,6,36,29,19,31,162
1,Abdoulahi,28,0,0,0,0,0,0,0,0,0,0,0,0,4,32
1,Abdoulai,21,0,0,0,0,0,0,0,0,0,7,0,0,0,28
1,Abdoulatif,17,0,0,0,0,0,0,0,0,0,0,0,0,6,23
1,Abdoulay,33,0,0,0,0,0,0,0,0,0,32,16,29,17,127
1,Abdoulaye,17,0,0,0,0,0,0,0,14,180,568,554,914,1099,3346
1,Abdoulaziz,35,0,0,0,0,0,0,0,0,0,0,0,6,11,52
1,Abdoulhakim,23,0,0,0,0,0,0,0,0,0,0,0,3,0,26
1,Abdoulkader,30,0,0,0,0,0,0,0,0,0,0,0,3,3,36
1,Abdoulkarim,29,0,0,0,0,0,0,0,0,0,9,9,18,22,87
1,Abdoulla,17,0,0,0,0,0,0,0,0,0,0,0,3,9,29
1,Abdoullah,27,0,0,0,0,0,0,3,0,7,75,86,186,347,731
1,Abdoullaye,32,0,0,0,0,0,0,0,0,4,0,0,0,0,36
1,Abdourahamane,32,0,0,0,0,0,0,0,0,0,0,6,0,24,62
1,Abdourahim,27,0,0,0,0,0,0,0,0,0,0,3,10,10,50
1,Abdourahman,18,0,0,0,0,0,0,0,0,0,0,0,27,52,97
1,Abdourahmane,18,0,0,0,0,0,0,0,0,3,34,28,84,134,301
1,Abdouramane,32,0,0,0,0,0,0,0,0,0,0,0,3,3,38
1,Abdourazak,19,0,0,0,0,0,0,0,0,0,0,0,0,3,22
1,Abdourrahman,21,0,0,0,0,0,0,0,0,0,0,0,3,23,47
1,Abdourrahmane,26,0,0,0,0,0,0,0,0,0,0,0,3,22,51
1,Abdoussamad,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1,Abdrahamane,30,0,0,0,0,0,0,0,0,0,7,6,13,25,81
1,Abdrahim,34,0,0,0,0,0,0,0,0,15,16,0,0,0,65
1,Abdrahman,27,0,0,0,0,0,0,0,0,0,3,0,12,31,73
1,Abdrahmane,37,0,0,0,0,0,0,0,0,0,3,9,6,22,77
1,Abdramane,20,0,0,0,0,0,0,0,0,0,12,25,63,47,167
1,Abdsamad,35,0,0,0,0,0,0,0,0,3,23,13,7,3,84
1,Abdul,12,0,0,0,0,0,3,0,3,12,47,72,112,137,398
1,Abdul-Aziz,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1,Abdul-Kadir,17,0,0,0,0,0,0,0,0,0,0,6,7,0,30
1,Abdul-Karim,13,0,0,0,0,0,0,0,0,0,0,0,6,6,25
1,Abdul-Kerim,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1,Abdul-Malik,14,0,0,0,0,0,0,0,0,0,0,0,0,24,38
1,Abdul-Rahman,24,0,0,0,0,0,0,0,0,0,0,0,6,10,40
1,Abdul-Samet,16,0,0,0,0,0,0,0,0,0,0,0,12,4,32
1,Abdulah,39,0,0,0,0,0,0,0,0,0,3,0,0,11,53
1,Abdulaziz,20,0,0,0,0,0,0,0,0,0,0,3,3,11,37
1,Abdulbaki,30,0,0,0,0,0,0,0,0,0,0,0,12,6,48
1,Abdulhamid,26,0,0,0,0,0,0,0,0,0,0,3,6,22,57
1,Abdulkadir,27,0,0,0,0,0,0,0,0,0,3,28,42,35,135
1,Abdulkerim,25,0,0,0,0,0,0,0,0,0,0,0,11,14,50
1,Abdulla,30,0,0,0,0,0,0,0,0,0,0,0,0,17,47
1,Abdullah,17,0,0,0,0,0,0,0,0,38,151,252,409,554,1421
1,Abdulrahman,19,0,0,0,0,0,0,0,0,0,0,0,12,30,61
1,Abdulsamed,11,0,0,0,0,0,0,0,0,0,0,0,6,3,20
1,Abdulsamet,14,0,0,0,0,0,0,0,0,0,0,0,9,6,29
1,Abdurahman,27,0,0,0,0,0,0,0,0,0,3,6,8,30,74
1,Abdurrahim,23,0,0,0,0,0,0,0,0,0,0,3,6,6,38
1,Abdurrahman,20,0,0,0,0,0,0,0,0,0,14,38,71,86,229
1,Abdussamed,21,0,0,0,0,0,0,0,0,0,0,0,19,3,43
1,Abed,9,0,0,0,0,0,0,33,112,109,103,59,85,70,580
1,Abel,0,428,5187,3838,3992,2168,1078,574,475,421,380,763,1907,3687,24898
1,Abelard,28,0,7,0,0,0,0,0,0,0,0,0,0,0,35
1,Abelardo,19,0,0,0,0,0,0,0,4,0,0,0,0,0,23
1,Abelino,16,0,0,0,0,0,0,0,6,3,0,0,0,0,25
1,Abert,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22
1,Abes,43,0,0,0,0,0,0,9,10,0,6,0,0,0,68
1,Abess,27,0,0,0,0,0,0,0,0,0,0,0,0,0,27
1,Abesse,17,0,0,0,0,0,0,0,0,3,0,0,0,0,20
1,Abib,44,0,0,0,0,0,0,0,21,16,8,3,4,3,99
1,Abibou,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,Abid,44,0,0,0,0,0,0,0,9,14,21,15,15,12,130
1,Abidin,22,0,0,0,0,0,0,0,0,0,0,5,0,0,27
1,Abidine,20,0,0,0,0,0,0,0,0,0,3,0,0,0,23
1,Abigael,19,0,0,0,0,0,0,0,0,0,0,3,0,0,22
1,Abilash,21,0,0,0,0,0,0,0,0,0,0,5,7,9,42
1,Abilio,51,0,0,0,6,3,0,0,49,133,10,3,16,6,277
1,Abimael,22,0,0,0,0,0,0,0,0,0,0,0,6,0,28
1,Abinash,8,0,0,0,0,0,0,0,0,0,0,0,20,25,53
1,Abinesh,12,0,0,0,0,0,0,0,0,0,0,0,3,7,22
1,Abiola,18,0,0,0,0,0,0,0,0,0,0,3,0,0,21
1,Abir,20,0,0,0,0,0,0,0,0,0,0,0,3,0,23
1,Abiram,18,0,0,0,0,0,0,0,0,0,0,0,5,0,23
1,Abisan,16,0,0,0,0,0,0,0,0,0,0,0,0,14,30
1,Abishan,11,0,0,0,0,0,0,0,0,0,0,0,29,35,75
1,Abishek,17,0,0,0,0,0,0,0,0,0,0,0,8,0,25
1,Ablaye,23,0,0,0,0,0,0,0,0,0,0,0,19,42,84
1,Abner,21,0,0,0,0,0,0,0,0,0,0,0,0,3,24
1,Abou,12,0,0,0,0,0,0,0,4,45,168,138,197,226,790
1,Abou-Bakar,31,0,0,0,0,0,0,0,0,0,0,3,0,19,53
1,Abou-Baker,23,0,0,0,0,0,0,0,0,0,0,0,3,0,26
1,Abou-Bakr,16,0,0,0,0,0,0,0,0,3,0,20,42,78,159
1,Abou-Sofiane,23,0,0,0,0,0,0,0,0,0,3,0,0,0,26
1,Aboubacar,10,0,0,0,0,0,0,0,0,19,134,226,435,652,1476
1,Aboubacari,20,0,0,0,0,0,0,0,0,0,0,3,0,0,23
1,Aboubacary,27,0,0,0,0,0,0,0,0,0,6,0,6,0,39
1,Aboubacry,30,0,0,0,0,0,0,0,0,0,3,3,0,4,40
1,Aboubaka,26,0,0,0,0,0,0,0,0,0,0,0,3,0,29
1,Aboubakar,14,0,0,0,0,0,0,3,0,28,146,192,312,372,1067
1,Aboubakari,36,0,0,0,0,0,0,0,0,0,12,18,14,0,80
1,Aboubakary,21,0,0,0,0,0,0,0,0,0,53,31,27,22,154
1,Aboubaker,25,0,0,0,0,0,0,0,0,0,17,19,48,30,139
1,Aboubakr,19,0,0,0,0,0,0,0,0,3,26,33,60,119,260
1,Aboubakri,22,0,0,0,0,0,0,0,0,0,0,3,0,0,25
1,Aboubakry,21,0,0,0,0,0,0,0,0,0,18,10,14,18,81
1,Aboudou,37,0,0,0,0,0,0,0,0,3,20,12,0,3,75
1,Aboudoulaye,26,0,0,0,0,0,0,0,0,0,11,3,0,0,40
1,Aboudramane,27,0,0,0,0,0,0,0,0,0,0,0,0,3,30
1,Aboulay,15,0,0,0,0,0,0,0,0,0,0,6,0,0,21
1,Aboulaye,14,0,0,0,0,0,0,0,0,4,32,33,49,42,174
1,Abraham,5,19,212,152,146,97,49,66,73,159,249,327,389,414,2357
1,Abrahim,28,0,0,0,0,0,0,0,0,0,3,6,4,0,41
1,Abram,27,0,0,0,0,0,0,0,0,0,0,3,11,14,55
1,Abrar,13,0,0,0,0,0,0,0,0,0,0,0,0,7,20
1,Abriel,6,0,0,0,0,0,0,0,0,0,0,0,24,153,183
1,Abu,20,0,0,0,0,0,0,0,0,0,0,0,0,14,34
1,Abu-Bakr,19,0,0,0,0,0,0,0,0,0,0,0,0,3,22
1,Abubakar,15,0,0,0,0,0,0,0,0,0,0,0,3,23,41
1,Acacio,29,0,0,0,0,0,0,0,10,25,4,0,0,0,68
1,Ace,6,0,0,0,0,0,0,0,0,0,0,0,0,21,27
